uuid,barcode
84225715-14a6-423c-a6d6-15558e151f56,TCGA-3C-AAAU-01A-11R-A41B-07
6ce774a5-2636-4a01-ab6e-737f89a4bd4f,TCGA-D8-A1JP-01A-11R-A13Q-07
4f464ced-080f-41f1-9a00-955db0d5fda6,TCGA-BH-A0B9-01A-11R-A056-07
21836f98-cc95-46d3-8f40-6c9625f940ba,TCGA-LL-A6FQ-01A-11R-A31O-07
9b2a1467-775c-48cf-9a3c-e259ccd344e4,TCGA-E9-A3X8-01A-31R-A22U-07
b5994562-8eab-43a5-9846-cd3916a9260f,TCGA-AO-A12H-01A-11R-A115-07
f2bf29d2-4c33-4810-90e8-88f37ea47bc8,TCGA-AR-A24H-01A-11R-A169-07
f8b403a1-37cf-4acb-b5d7-b3437fafa7f8,TCGA-BH-A1EW-01A-11R-A137-07
fad07753-c9c6-4eba-8f43-09740bff6d69,TCGA-D8-A1JI-01A-11R-A13Q-07
f43b97fd-8953-4a5e-bafb-eb572145abe3,TCGA-AC-A6IX-01A-12R-A32P-07
5405b59e-44cc-4745-b838-ca279210cbed,TCGA-AR-A1AK-01A-21R-A12P-07
5184a7d8-1b88-4d2c-8621-2f0d86844463,TCGA-GM-A2DL-01A-11D-A18N-01
a22b8235-7bfc-47f6-b3fa-0e1eb408fcb3,TCGA-AR-A24U-01A-11D-A899-36
c09aa29f-7c26-40cb-9c3a-11f512511d58,TCGA-E2-A14Q-10A-01D-A12A-01
729f64d9-81dc-4753-bd22-6c7d4201b3ff,TCGA-AN-A0XV-01A-11D-A107-01
e3547e0f-74d8-4597-a504-fe30ae663479,TCGA-A2-A0YL-10A-01D-A107-01
711a0d77-a92f-43fc-8b51-be812ba145cb,TCGA-C8-A12P-01A-11D-A111-01
06e5a8e9-f167-4f73-9ea3-a80aafdd02f1,TCGA-Z7-A8R6-10A-01D-A41E-01
56ac8d7a-94ca-4a61-911c-9261ee896d53,TCGA-AR-A24R-01A-11D-A166-01
bf33ef54-ff2a-49f6-a24e-6d6052df4e73,TCGA-A2-A04U-01A-11D-A89H-36
eca4782d-8d90-403f-a74b-8d7985d2b3d6,TCGA-A8-A07B-01A-11D-A89H-36
280c4c73-13ab-4a7c-83d7-7cef70991517,TCGA-D8-A1XW-10A-01D-A899-36
e0cb9377-de2c-4976-a81e-62746728703c,TCGA-AO-A0JF-10A-01D-A892-36
fdf0ccec-cf23-4b24-a692-917985e94d46,TCGA-A7-A0DB-11A-33D-A092-01
7f6b3942-3739-4ff8-b69e-a67fe68f75fa,TCGA-E2-A1IH-10A-01D-A13N-01
54972368-5cd8-4bb3-b9c8-ac72a184ba90,TCGA-A2-A04T-01A-21D-A036-01
9217034d-965a-4ee3-8e88-52fd77184a70,TCGA-EW-A2FV-10A-01D-A17C-01
da58856d-bd70-408f-a79d-2d4e1dc0c3f3,TCGA-C8-A26V-10A-01D-A89A-36
bdef0c66-0755-4581-b813-87c8512754ba,TCGA-AO-A129-01A-21R-A10J-07
7031622a-b1f3-4b46-b7c5-db8ef512aad9,TCGA-E9-A1NI-01A-11D-A14F-01
4f2be71b-ea6e-4a6b-80ce-a20e8c74403e,TCGA-BH-A203-11A-42D-A166-01
1a360700-4765-4041-859c-dc1f390ce8ae,TCGA-E9-A2JT-01A-22D-A18N-01
4228c481-a705-4942-8b60-a528c8d073cc,TCGA-AN-A0XR-01A-11D-A10G-09
ec9437c2-dad0-471a-bd2c-faa61846af57,TCGA-E2-A156-01A-11R-A12D-07
e604496a-a9d0-475d-93a0-2f659f11a7b3,TCGA-AN-A0FN-10A-01D-A037-01
b67dd11a-a494-49d8-9791-d65f41bb237a,TCGA-LQ-A4E4-01A-11D-A25N-01
30f54f28-f461-4663-a150-73a2a2ce5afa,TCGA-AO-A12B-01A-11D-A10L-01
dd30b8dc-9073-477b-a38a-a902583af051,TCGA-AR-A1AR-10A-01D-A134-01
ec448e84-e33d-4eb7-ac2e-e0c57c83f769,TCGA-AN-A0AR-10A-01D-A012-01
1b8dddf2-89d9-43aa-84c7-1d18e8865106,TCGA-E2-A1LG-01A-21R-A14M-07
7b888bd8-5f77-4a5c-b53a-5c48ba087faa,TCGA-A1-A0SD-01A-11D-A893-36
c0a1428c-ad97-41a3-88cf-2164e8c27e32,TCGA-AQ-A1H2-10A-01D-A13N-01
6e42495a-5dcc-40f3-a53a-9bdc4f487d07,TCGA-BH-A1FJ-01A-11D-A13J-01
6e186a6c-1b74-49e7-8c0a-c6476d74de24,TCGA-A8-A099-01A-11D-A011-01
4efa5d42-4da6-4ce5-aea9-a61d38a74999,TCGA-LL-A73Y-10A-01D-A89E-36
9fe02c69-bd04-4d92-a29d-a552a8d47801,TCGA-C8-A3M8-10A-01D-A20R-01
3bb2e240-9cea-4dd2-be32-6bc6976a79b1,TCGA-A2-A0CX-01A-21R-A00Z-07
59b57116-db23-4c31-96d8-a116b785fa03,TCGA-E2-A152-01A-11D-A19H-09
9765934d-d954-485c-abfe-b9db59f18193,TCGA-AR-A0TZ-01A-12R-A084-07
4a16a73a-a3df-41a8-ac31-a0e33e4a4cf9,TCGA-AC-A3EH-01A-22D-A227-01
5290e788-0748-4820-90d1-4b14519d397d,TCGA-BH-A0BC-10A-01D-A087-01
548f3ad3-74e4-4417-80b6-48fb71d4ea1e,TCGA-EW-A1IY-10A-01D-A896-36
01d9ee97-f222-4f22-90e8-7ced97d9cdb1,TCGA-A8-A09M-01A-11D-A011-01
f99224af-027f-4b2f-a23a-b6d50028918d,TCGA-D8-A4Z1-10A-01D-A89D-36
5b318f75-dda6-4410-bfc0-2fd52030cae7,TCGA-E2-A14O-01A-31R-A115-07
701b52cd-5620-465a-a3e5-014871db8ca1,TCGA-D8-A147-01A-11D-A111-01
5aba8f7f-c815-45e9-bee0-4dda9bfac07f,TCGA-A2-A0CW-01A-21R-A115-07
8b885bee-44ab-40ce-bc3e-18ef36fa35ae,TCGA-EW-A1PA-01A-11R-A144-07
5004d58c-3fca-42a9-8d2a-6f7051199d37,TCGA-D8-A1JF-01A-11D-A897-36
e9385491-44e3-4e4c-abce-a51d7b87b0f2,TCGA-D8-A27L-10A-01D-A89A-36
26702590-872f-4e36-a631-ee6cb3f61ec4,TCGA-D8-A27L-01A-11R-A16F-07
2a1582da-5726-4696-b248-eab3cc900b42,TCGA-D8-A1Y1-10A-01D-A899-36
2bb6cae8-ab1e-4f0d-be5b-b6558233806e,TCGA-EW-A1P0-01A-11D-A141-01
dd8246f8-bf1d-4fc6-9632-9cf5c54b9b78,TCGA-B6-A0RI-01A-11D-A059-01
1e76b980-e835-4127-9f2e-ed1e88439967,TCGA-S3-A6ZF-10B-01D-A32H-01
243fe98b-3355-4b09-8094-b9e06a2b8329,TCGA-E9-A245-01A-22R-A16F-07
908283cf-b948-4474-906e-bd07195d0805,TCGA-AR-A2LQ-01A-22R-A18M-07
5bd1e5e2-1059-488d-8626-4e13ea576c23,TCGA-AR-A254-10A-01D-A166-01
50bae7c9-8df0-49cb-9abd-cc1631e46510,TCGA-D8-A4Z1-10A-01D-A25N-01
be8ddff4-54f7-4818-90fe-07299e1657b0,TCGA-E9-A249-10A-01D-A899-36
83f9844f-40a8-43bc-aa41-8492a17162d1,TCGA-S3-AA15-01A-11D-A89F-36
e7bac25b-b661-4a0a-9a50-8c8df1526c10,TCGA-AR-A1AO-10A-01D-A12N-01
1fec3eab-fc78-4c19-8097-df4125d81528,TCGA-C8-A12O-01A-11D-A724-36
a97e1a0f-c104-4ab0-b938-d145ec754e8b,TCGA-AO-A03R-10A-01D-A037-01
38854c85-fc09-4a51-93a7-257762517583,TCGA-BH-A1ET-11B-23R-A137-07
964ea425-6e47-44a6-b375-91e387aa5d69,TCGA-BH-A18F-01A-11D-A12A-01
1278926b-a94e-415e-96f1-4cbc03dbfb52,TCGA-A7-A13H-01A-11D-A227-01
9ae7518a-fde5-464d-a0ed-c3ece90b4675,TCGA-A2-A0D0-01A-11D-A011-01
d2a12641-a25f-4aab-99a4-433cf664ae73,TCGA-A2-A0D0-01A-11R-A00Z-07
c587bd27-778a-4729-b614-e0631bb3717b,TCGA-E9-A22E-01A-11R-A157-07
e52108ad-c4ab-4ab4-8636-caaeaae7ea62,TCGA-AC-A8OQ-01A-11R-A41B-07
debafec8-b9f4-45f3-aa4c-8e48e58e6a49,TCGA-AN-A0XV-01A-11R-A109-07
ae4595be-9f91-4792-8bfb-63a42ed04b71,TCGA-AO-A0JA-01A-11D-A892-36
836f61df-2b3d-4e1f-abcc-37734091b746,TCGA-BH-A18L-01A-32R-A12D-07
f9432d83-a322-4f5b-9c45-7dad736005a4,TCGA-E9-A22A-01A-11R-A157-07
f2a4b38d-bfc0-4363-9a58-b5fa2af26ff3,TCGA-B6-A0WX-01A-11R-A109-07
dbe79158-b616-4c7b-94d7-5f127b3013ff,TCGA-A8-A08P-01A-11R-A00Z-07
ff1f2f31-8607-4627-b487-c5e39e7c30f5,TCGA-BH-A18G-01A-11R-A12D-07
45584684-6082-422f-abe5-ef918f8ee77a,TCGA-A8-A06T-01A-11R-A00Z-07
08671bd5-f67a-46fa-979d-4aa40fb6575a,TCGA-E9-A1NA-01A-11R-A144-07
ef227e3c-7a6d-4c43-945f-c1c7b410d50b,TCGA-E2-A574-01A-11R-A29R-07
76367cee-b571-49e5-8121-9e69f906c230,TCGA-A1-A0SG-01A-11R-A144-07
89e048e0-2bdb-4c62-9c0e-2e6e796238dd,TCGA-A8-A06Y-01A-21R-A00Z-07
8c6fa126-82a0-4290-a657-8466959585c4,TCGA-A2-A1FV-01A-11R-A13Q-07
7d496f9f-8a04-496a-ad25-68b1b72f864a,TCGA-D8-A1XK-01A-21R-A14M-07
2a898b49-54b6-4cb6-8af4-fb69d0818562,TCGA-E2-A15I-11A-32R-A137-07
cf53cdad-a323-475e-a84a-87b68d13e262,TCGA-E2-A15I-01A-21R-A137-07
3448aa6c-0de2-4d47-9bac-19507aee7492,TCGA-BH-A0BV-11A-31R-A089-07
8f79405a-c78e-4a9e-a673-969658a0f90b,TCGA-A2-A0EX-01A-21R-A034-07
17ff23ff-17b3-4ed1-b10c-2d922c045807,TCGA-BH-A1EX-01A-11R-A13Q-07
3c70b5af-2238-4fbe-991b-dc68975cc7f1,TCGA-A7-A26F-01A-21R-A169-07
9cbb73a5-7b3b-4559-a295-d4693ae6dee2,TCGA-BH-A0BQ-01A-21R-A115-07
08837ae7-6f4f-4aa1-8722-7c404b66ed75,TCGA-BH-A18T-01A-11R-A12D-07
587b3262-55f8-4611-8431-0c02a5df652d,TCGA-AR-A2LN-01A-21R-A18M-07
c71bfebf-e152-4706-bd72-07103f936a85,TCGA-B6-A0IH-01A-11R-A115-07
d27acb8c-2551-4ea7-8c09-f211cb4a9ec0,TCGA-AR-A1AV-01A-21R-A12P-07
b9549737-232d-446f-812f-e7e015bfb462,TCGA-EW-A1J3-01A-11R-A13Q-07
8c600781-5238-4b46-80bc-aa2710c1ed3f,TCGA-E9-A1RC-01A-11R-A157-07
be6f8b24-e668-41c6-89f7-f4cdc8533cae,TCGA-BH-A0DZ-01A-11R-A00Z-07
7ae79f8e-a8fa-4030-b46a-458db80a36c1,TCGA-E2-A14T-01A-11R-A115-07
778642d9-e4e2-4ae8-a900-b2e663c9d5b9,TCGA-AC-A3BB-01A-21R-A19W-07
5d70df26-7391-4447-aa33-75f4d00ded66,TCGA-AO-A129-01A-21D-A10L-01
16f4d993-7461-47b3-98c0-0a11f8ceff0b,TCGA-B6-A0RH-01A-21D-A892-36
ed7298e7-0f7e-4d67-bf1c-865c91adb4cf,TCGA-5L-AAT0-10A-01D-A41E-01
9e6335b0-9b73-4784-bc31-22a94b4e6c16,TCGA-BH-A0BJ-11A-23D-A092-01
e99a371e-14fa-46f7-89c1-ad36bcd82994,TCGA-E2-A1LH-01A-11R-A14D-07
0b4efd83-fe14-4b9a-aa32-87f9c85d02a5,TCGA-A2-A1FX-10A-01D-A13N-01
dbec2c8e-ecfa-4891-a624-f29f193ee971,TCGA-A8-A09R-10A-01D-A012-01
c087f3a7-7a40-47b5-853b-9dca25b21717,TCGA-A2-A04R-01A-41D-A107-01
0fd82ec2-5fed-4400-aa4d-8229d8770ec1,TCGA-EW-A1PE-01A-11D-A898-36
d2b82c3b-6ea8-468e-9661-557dbda7ac36,TCGA-BH-A0DK-10A-01D-A891-36
06a4802a-4a92-4075-9075-0059d99a2545,TCGA-A2-A0CX-01A-21D-A011-01
36c45ff7-f4b5-4fac-81ad-d5366df5e97f,TCGA-B6-A0RQ-10A-01D-A892-36
d32a2386-8747-4f9f-84b2-130a2c948342,TCGA-AC-A2FM-01A-11R-A19W-07
422ef158-74dd-4a5e-88a6-5b0da33004d1,TCGA-AN-A0AR-01A-11R-A00Z-07
56a26df4-d9c1-4f43-bb44-8afd34eea927,TCGA-E9-A1NI-01A-11R-A14D-07
5dee4a6f-9cf4-4360-a37b-e7b94aa70dac,TCGA-A2-A0YF-01A-21R-A109-07
a186a789-84d0-489e-bc9a-0647ca5439c6,TCGA-EW-A1J6-10A-01D-A13N-01
9168a96e-3c59-4edc-b4ca-3117f384c2f5,TCGA-E9-A1RG-01A-11D-A898-36
12f8a326-1417-478e-a45e-abdff8b44266,TCGA-A8-A08X-01A-21R-A00Z-07
4ac8ba29-0f07-4e2f-ad44-50309cc9ec10,TCGA-EW-A1P6-10A-01D-A141-01
0d7c57ab-8740-4a59-a487-cdb69085be32,TCGA-EW-A1PD-10A-01D-A898-36
cee943a8-ea26-4b2f-b8a4-66300ccacfb5,TCGA-A8-A07B-01A-11R-A00Z-07
6d4e7e1b-d39a-496c-99d0-16601fafb60e,TCGA-OL-A66N-01A-12D-A89E-36
87c9f932-b6d3-47d6-8d56-f47fd35bb322,TCGA-C8-A26V-01A-11D-A16C-01
26466526-2d6e-4869-a06a-c33344e5fab2,TCGA-D8-A1X5-01A-11R-A14D-07
8eedf66f-8fa2-462a-b963-701ea329f7fb,TCGA-AO-A1KO-01A-31D-A897-36
7b188e2a-4a56-49f9-b527-cd61a646f6c7,TCGA-BH-A0EE-01A-11R-A034-07
2177670d-75be-4cb9-878c-1d74f034c665,TCGA-A8-A07B-01A-11D-A19H-09
75c0b6ed-9962-456a-a09d-25f903552fe4,TCGA-E2-A576-10A-01D-A89D-36
b7a10468-9278-473d-8648-6f20566782cc,TCGA-LL-A5YN-01A-11D-A28A-01
72627070-8086-400f-bed2-a2697677499b,TCGA-A7-A6VY-01A-12D-A89E-36
eb1c580e-f055-43ff-88d3-ac4d26a1ab6c,TCGA-A2-A0SU-01A-11D-A893-36
cfdd8e14-12c2-4ca8-911f-a5d0e7ffea0a,TCGA-PE-A5DE-01A-11D-A27O-01
4a2ad226-ed26-4f81-af7d-9d8b6db7cdd4,TCGA-OL-A6VO-01A-12R-A33J-07
fbbb22f2-807f-48f9-9d1b-fdf03a95de95,TCGA-C8-A8HR-10A-01D-A36L-01
4b68301f-0952-4159-bcb2-65c5eb3b4e33,TCGA-EW-A1OX-01A-11D-A141-01
dafb2454-1ea7-4cb6-8b3b-2b5b6f19aa89,TCGA-BH-A0E1-11A-13R-A089-07
eac46a92-7de4-435b-a66a-67f9f829fecb,TCGA-BH-A0E1-11A-13D-A092-01
674f2834-a6a9-49f8-92b7-96c76ba6f819,TCGA-AC-A3TN-10A-01D-A89C-36
892928f7-8239-4d15-812b-046f9192d7de,TCGA-C8-A12O-01A-11R-A115-07
8fe48de7-946a-44ac-b2cc-0a51cdb92571,TCGA-PE-A5DE-01A-11D-A89D-36
4c06a786-6ac6-4a8d-9171-7e2b31619f21,TCGA-A1-A0SF-10B-01D-A141-01
0a8949d9-3f5f-4c43-a09e-b58a324e567d,TCGA-AO-A1KP-10A-01D-A897-36
d67b8114-b70f-4e69-bae5-4f2f982c4b1b,TCGA-LD-A66U-01A-11R-A31O-07
8f001e85-dfda-4977-b5d2-28205e34301d,TCGA-E9-A228-10A-01D-A160-01
28e0a2d3-2b2d-40e3-943c-7b506e9462e2,TCGA-BH-A0HP-01A-11D-A75X-36
521d3a62-55ca-4fe4-b4ed-d22e18e1f780,TCGA-A2-A3XZ-01A-42D-A238-01
33c845cb-00ee-4f8f-9eac-2b28a5e1152b,TCGA-OL-A66P-10A-01D-A31T-01
90b8ab8f-0f18-4775-aaaf-b55fa0c0d85b,TCGA-A8-A08T-10A-01D-A012-01
0dce8e4b-c83a-4002-a5a0-128e7097daad,TCGA-E9-A245-10A-01D-A16C-01
3e0cc1e4-0882-4e9b-9373-34bcbce097d7,TCGA-AO-A125-01A-11R-A10J-07
165fe176-2dea-489f-92d6-34b0c6848312,TCGA-BH-A0BA-11A-22R-A19E-07
31515a55-f160-4cb3-9eaa-51ae2838ffaa,TCGA-D8-A1J8-10A-01D-A13N-01
b2544f87-fcb0-4573-9d71-914ded933044,TCGA-B6-A2IU-10A-01D-A18N-01
1c25a7a4-2203-45cb-b07c-ef5d1aa931f5,TCGA-E2-A14O-01A-31D-A111-01
2c18ec6d-4585-4ffe-9f02-7afe7729349b,TCGA-A2-A0D3-01A-11D-A111-01
2aeaa160-47dc-4d86-8ef3-e550b98ad494,TCGA-A8-A092-01A-11D-A011-01
958813f4-8036-42f7-856d-7a69c4175adc,TCGA-E9-A1RH-11A-34R-A169-07
1dfbb588-9630-43f5-acd7-3ec686b985bd,TCGA-A8-A09M-10A-01D-A012-01
56e43b33-6dc7-496b-bdee-75e5fed5d502,TCGA-A8-A09M-01A-11R-A00Z-07
7a4919e3-dc2e-4aac-a559-a5b0b08040e2,TCGA-E9-A22B-10A-01D-A160-01
057ac813-b732-45a6-8d42-7b2df7262b4a,TCGA-XX-A899-10A-01D-A40C-01
3974a62d-d399-42f3-b550-336e793b0cfe,TCGA-A2-A3XZ-01A-42R-A239-07
abf12603-b703-46b4-9915-510f3ddb5af0,TCGA-A2-A0EU-01A-22D-A891-36
ca0c0676-c581-4177-8174-c104e1e2a554,TCGA-GI-A2C9-01A-11D-A21P-01
cda48e81-95af-4c61-9a0e-10e85129d3d8,TCGA-C8-A130-01A-31D-A744-36
69bb06b6-74b3-441b-82d7-c6783aa88cdd,TCGA-BH-A0DO-01B-11R-A12D-07
e8329af5-1f73-4365-a0a9-6c2658222f00,TCGA-D8-A1JK-01A-11D-A897-36
62e7008b-f4ca-40e3-88b3-7354ba2585ac,TCGA-AO-A0J2-01A-11R-A034-07
bbd09e9b-84ba-458f-a595-b03069b843dd,TCGA-A2-A0T0-01A-22R-A084-07
064d84e1-7ede-4e75-8975-92c2cfa1283f,TCGA-A8-A0AD-10A-01D-A059-01
400864ce-65d5-40a5-96ab-84271a2a744a,TCGA-E2-A3DX-01A-21D-A20R-01
a7cf62ff-f936-4aa2-a107-b18efb8b0506,TCGA-BH-A0HK-10A-01D-A059-01
8b9d642f-6be1-4843-8b81-4b0fbfe9f9ae,TCGA-BH-A0HK-01A-11D-A059-01
e5f6e803-fc44-4f0f-9f6e-562b4e7d77ca,TCGA-PE-A5DD-01A-12R-A27Q-07
03d18286-1038-4c0c-9c05-d1269e280250,TCGA-BH-A0H5-01A-21R-A115-07
9dcf3c95-cc67-4a83-a2c8-12cbce82b9c4,TCGA-A8-A09K-01A-11R-A00Z-07
519b92e0-0dbc-471c-988f-48ce9dc95be3,TCGA-A8-A08S-01A-11R-A034-07
9218f3a6-1ae1-4898-8be4-2335a204aae7,TCGA-BH-A0W7-01A-11R-A115-07
e2a43c17-8973-49bc-a1f3-30afa26ef5f1,TCGA-B6-A0IC-01A-11R-A034-07
a03952ab-2ac1-43a5-a438-1f022bcd0b16,TCGA-E2-A14Q-01A-11R-A12D-07
7ba3b335-cd4c-4b44-a4da-44fa1109a6f0,TCGA-A2-A0D4-01A-11R-A00Z-07
425a82ae-e0bf-48ae-946f-58ccc2571bfd,TCGA-E2-A1IO-01A-11R-A144-07
31e1dbf5-8c97-4e4d-a488-d6737ab304c2,TCGA-A2-A0EO-01A-11R-A034-07
50721c97-1a23-405b-b7b3-2955e4c62e5a,TCGA-E9-A1NF-11A-73R-A14D-07
537ec810-35bc-47d8-8242-72ef91cd63e0,TCGA-AO-A0J9-01A-11R-A034-07
664d7ba8-9b87-4f17-b98d-8e07dea3c488,TCGA-E2-A1IF-01A-11R-A144-07
452e9e11-5545-4e7a-abfb-2486e70206bd,TCGA-AR-A24W-01A-11R-A169-07
1d7e99d8-052d-491a-8088-91cb0790cb17,TCGA-AR-A0TT-01A-31R-A084-07
4004cdd0-51fa-4330-bd03-5448f6c7b787,TCGA-B6-A0I5-01A-11R-A034-07
363736c4-cc2d-4920-a10b-bd0de899cdb1,TCGA-BH-A0E9-01B-11R-A115-07
87b59374-da2d-41ba-bbde-43a9022eac2c,TCGA-A2-A0CK-01A-11R-A22K-07
fd371070-c312-4eca-b3da-d41b1c8a86a7,TCGA-D8-A13Z-01A-11R-A115-07
1cf56202-05e5-41ad-9f27-3519bee045f4,TCGA-EW-A1J5-01A-11R-A13Q-07
63454d5d-a654-4be0-b812-dd5c98d07ea1,TCGA-E2-A1LB-01A-11R-A144-07
a853d2bb-b696-493a-9451-59dcedde5f20,TCGA-AC-A3TM-01A-11R-A22K-07
4ef3b472-5fce-4e6a-a835-659cc3fee694,TCGA-BH-A0BO-01A-23R-A12D-07
c96ef17c-52c1-43d9-a7e5-730fd8f3641f,TCGA-A2-A0CY-01A-12R-A034-07
6487c7e6-38ad-417c-8009-6c899fe74a64,TCGA-E2-A9RU-01A-11R-A41B-07
36a42825-dbc2-4dff-828c-e5008207d254,TCGA-BH-A0HI-01A-11R-A084-07
2e86ed14-2d03-41c2-afad-2d266e224cfa,TCGA-C8-A3M8-01A-11D-A89B-36
09d7ba48-e20b-4cf7-9663-4cb24614ecbb,TCGA-E9-A3QA-10A-01D-A89C-36
a58e2ae3-a236-4209-8292-70465216cb85,TCGA-AO-A12D-01A-11R-A115-07
5db87038-6fc5-47cf-abca-d5d4b6b3cbae,TCGA-D8-A27V-01A-12D-A17C-01
b95f38e1-2e41-492c-8d8a-156450879a16,TCGA-E9-A243-10A-01D-A899-36
54a721f2-38e6-4d63-a0a2-55ba24349cdd,TCGA-C8-A1HE-01A-11D-A13J-01
4019e1b3-bbbd-472a-940b-a78479f59437,TCGA-E9-A1NH-01A-11D-A897-36
332d6752-1c21-4ff2-9943-c62d1491b485,TCGA-A8-A07C-01A-11D-A036-01
f4a5ef4e-e9da-4ca6-9ca3-fdbadc1cc48b,TCGA-LL-A5YN-10A-01D-A89E-36
5c86f1eb-2765-4f33-b86b-9baa97127905,TCGA-E2-A1IH-01A-11D-A896-36
eea8e274-7b23-444d-999d-1741d7a928d2,TCGA-E2-A109-01A-11R-A10J-07
8706c90d-eb22-447a-9278-8a2a1f13d39f,TCGA-E9-A3Q9-10A-01D-A21P-01
eddb2dc6-2b72-43a8-a7fc-3dd09dde68af,TCGA-BH-A1FU-11A-23R-A14D-07
2ad53c4c-75c4-46ea-b3cb-82cbfaf03c83,TCGA-A2-A04T-01A-21D-A89H-36
586d9c21-e58a-4171-9755-30c0e8b16293,TCGA-AC-A2FO-01A-11R-A180-07
e84b9f1a-0def-425b-86c1-c143b27509b5,TCGA-BH-A1FJ-11B-42R-A13Q-07
b2ffb480-5a98-4b2a-9f78-87997a774201,TCGA-AN-A0AR-01A-11D-A011-01
9c55de9c-a13e-4772-9a5d-4cde38f75cf3,TCGA-EW-A1IZ-01A-11R-A13Q-07
7d6c9706-aa65-4672-aa50-186edb9114c6,TCGA-LL-A73Y-01A-11D-A33D-01
116f0494-e8dc-4176-923c-81885ea53347,TCGA-E2-A109-10A-01D-A894-36
fa289a43-72ee-49e9-988a-1f4de6a0282d,TCGA-A2-A0SU-01A-11D-A087-01
bd239a8e-56e2-45ca-bc44-bff98b72c1d6,TCGA-BH-A18R-11A-42R-A12D-07
0377e1c5-db64-4fdc-a772-d427c75d8bea,TCGA-OL-A5D6-01A-21D-A27O-01
d67d6fbf-50fa-485e-8ac7-a3c7ac33b3b2,TCGA-E9-A3QA-01A-61R-A22K-07
afaa4203-2835-4a39-a901-9b0b61ffe886,TCGA-AO-A0J4-01A-11D-A036-01
5ca43118-b5e5-4935-82b8-dc7c3ef38d83,TCGA-AC-A2FO-01A-11D-A17U-01
cb18e6d4-d64d-476d-8c48-3f880812d45e,TCGA-AN-A0AR-01A-11D-A89A-36
04a7cce8-c3b3-4994-9dac-c0e53099f37d,TCGA-AR-A0TR-01A-11R-A084-07
67945e18-5a8a-4c9f-a6a5-077b5a5d5645,TCGA-AR-A0TR-10A-01D-A087-01
8d414512-93fd-4e06-8f69-6b52d71f96d3,TCGA-AR-A1AU-10A-01D-A12N-01
d93c4b85-2617-43d9-8017-ed3a82dc4117,TCGA-AC-A3EH-01A-22R-A22K-07
3d020a20-c122-49bc-b282-1408657a2015,TCGA-AR-A2LK-01A-11D-A17W-09
982143aa-5a61-4d1e-9f98-3a0d77a1e585,TCGA-AR-A2LK-01A-11D-A17U-01
72b292dd-cd2a-48b4-9852-e089e530575d,TCGA-AO-A0J3-01A-11D-A036-01
575ef8e2-dfbc-48b3-9836-089b94498e09,TCGA-A8-A09G-01A-21R-A00Z-07
a2c0ac78-0c4a-4bef-8890-741e17123327,TCGA-A8-A08R-10A-01D-A88Z-36
de3f3ca5-6ead-4cc5-ba85-d302fa901beb,TCGA-E9-A3HO-10A-02D-A20R-01
6fafed69-1511-427a-a4d7-38f78a0e7697,TCGA-A8-A08A-10A-01D-A012-01
6173cae9-072e-4d38-8f66-4975a5ab1e64,TCGA-A8-A08L-10A-01D-A012-01
62ab0549-45a6-4810-a724-c99849c2e143,TCGA-BH-A0DV-11A-22D-A12N-01
ef181439-d071-40e0-a185-f29343085f8c,TCGA-AR-A1AQ-01A-11R-A12P-07
477f941f-1fb8-438f-802e-2e7fe6552fab,TCGA-E9-A295-01A-11R-A16F-07
16786247-5ff5-47e0-83e2-fee15779e522,TCGA-A8-A079-01A-21R-A00Z-07
af1c842f-580e-4759-bfa7-0869716c996c,TCGA-E9-A1RA-10A-01D-A14F-01
034ff224-3b21-4429-aa8b-0a2fb343fc55,TCGA-A1-A0SF-10B-01D-A893-36
31e1b012-5661-48a6-a2ab-4d5cbfa7e3c9,TCGA-A8-A09D-10A-01D-A012-01
126d1d37-b59b-49be-a691-a68c77d0ca63,TCGA-A8-A097-10A-01D-A037-01
9beb2588-778f-4d49-bd3d-6dd018d09826,TCGA-AQ-A04J-10A-01D-A037-01
e2d8a081-0049-4f3c-a8bd-df178464ab02,TCGA-A2-A4S1-01A-21D-A25N-01
ed6f5b4c-307b-4e83-b5e6-797b2ae16784,TCGA-A8-A08T-01A-21D-A011-01
94caab96-89f7-4930-b76c-4262b6925667,TCGA-C8-A132-01A-31D-A894-36
26e7b31d-8e8b-4d19-a267-3c4df334f9a7,TCGA-A1-A0SF-01A-11D-A141-01
36819835-8fc1-4343-89ac-4560ff8f233b,TCGA-EW-A1PA-01A-11D-A898-36
a43a72f3-bb2b-4fe5-b23c-325fe0881327,TCGA-EW-A1PA-01A-11D-A141-01
e6550b8c-2f21-4d47-96dd-0ebeef01ee49,TCGA-A2-A0T5-01A-21D-A087-01
956fe560-462c-4a0b-a537-437c0b6748e7,TCGA-AR-A1AI-01A-11D-A12N-01
426bcccd-490d-4b09-bd3b-7f795413ef87,TCGA-A2-A4S3-01A-21D-A89D-36
41e093c1-361f-4fb4-9037-7cea4d26ef6c,TCGA-BH-A0BA-10A-01D-A059-01
91e49ce3-6f6e-44d0-a1bc-c539c0f53732,TCGA-E2-A15K-06A-11D-A12Q-09
2455f280-a23c-48ec-b4c1-698b56f72a45,TCGA-BH-A42T-01A-11R-A24H-07
db3ff18a-039c-4633-923f-482386f8ed4b,TCGA-AN-A0FS-01A-11D-A036-01
